city,title,language,time,money
Київ,Middle,TypeScript,2р,2100
Харків,Middle,Java,3р,2100
Дніпро,Middle,TypeScript,3р,2100
Київ,Middle,"Мови розробки БД (PL/SQL, Transact-SQL)",2р,2100
Київ,Middle,C++,5р,2100
Львів,Middle,JavaScript,3р,2100
Київ,Middle,Java,3р,2100
Київ,Middle,SQL,4р,2100
Львів,Middle,C# / .NET,3р,2100
Львів,Junior,C++,3р,2100
Київ,Middle,JavaScript,2р,2100
Київ,Junior,C++,2р,2100
Львів,Middle,Python,3р,2100
Дніпро,Middle,PHP,3р,2100
Київ,Middle,TypeScript,3р,2100
Івано-Франківськ,Middle,Python,4р,2100
Суми,Middle,PHP,8р,2100
Житомир,Middle,JavaScript,9р,2100
Запоріжжя,Tech Lead,JavaScript,3р,2100
Запоріжжя,Middle,TypeScript,2р,2100
Запоріжжя,Middle,JavaScript,4р,2100
Івано-Франківськ,Middle,Ruby,4р,2100
Київ,Middle,JavaScript,4р,2100
Київ,Middle,Java,4р,2100
Вінниця,Team Lead,Python,6р,2100
Черкаси,Middle,JavaScript,5р,2100
Київ,Middle,C# / .NET,3р,2100
Черкаси,Middle,TypeScript,3р,2100
Харків,Middle,Java,4р,2100
Миколаїв,Team Lead,C# / .NET,10р,2100
Ужгород,Middle,PHP,7р,2100
Київ,Middle,C# / .NET,4р,2100
Рівне,Middle,PHP,10р,2100
Харків,Middle,C# / .NET,10р,2100
Київ,Middle,C# / .NET,3р,2100
Кривий Ріг,Senior,Dart,4р,2100
Харків,Middle,PHP,3р,2100
Маріуполь,Middle,Kotlin,10р,2100
Інше,Middle,C# / .NET,"1,5р",2098
Полтава,Middle,PHP,10р,2090
Чернівці,Junior,C# / .NET,3р,2080
Київ,Middle,JavaScript,4р,2080
Харків,Middle,Swift,2р,2070
Львів,Middle,JavaScript,4р,2070
Дніпро,Middle,Python,2р,2050
Київ,Middle,Swift,3р,2050
Львів,Middle,C# / .NET,3р,2050
Київ,Middle,C# / .NET,3р,2050
Івано-Франківськ,Middle,Java,3р,2050
Івано-Франківськ,Middle,Swift,4р,2050
Миколаїв,Middle,Java,10р,2050
Житомир,Middle,PHP,7р,2050
Дніпро,Middle,JavaScript,10р,2050
Київ,Middle,Python,2р,2040
Київ,Middle,Python,2р,2040
Київ,Senior,PHP,10р,2015
Київ,Middle,C# / .NET,4р,2000
Хмельницький,Middle,1С,9р,2000
Київ,Junior,JavaScript,1р,2000
Харків,Junior,Swift,1р,2000
Інше,Middle,JavaScript,1р,2000
Київ,Junior,TypeScript,2р,2000
Львів,Middle,JavaScript,2р,2000
Луцьк,Middle,JavaScript,"1,5р",2000
Івано-Франківськ,Middle,C# / .NET,2р,2000
Івано-Франківськ,Middle,C# / .NET,"1,5р",2000
Київ,Junior,Swift,4р,2000
Чернівці,Middle,JavaScript,3р,2000
Чернівці,Middle,JavaScript,"1,5р",2000
Київ,Middle,Kotlin,"1,5р",2000
Тернопіль,Tech Lead,JavaScript,4р,2000
Київ,Middle,JavaScript,2р,2000
Інше,Middle,TypeScript,"1,5р",2000
Київ,Middle,Java,9р,2000
Київ,Middle,Python,3р,2000
Київ,Middle,JavaScript,"1,5р",2000
Київ,Junior,Java,1р,2000
Київ,Middle,JavaScript,5р,2000
Київ,Junior,TypeScript,"1,5р",2000
Київ,Junior,Java,2р,2000
Львів,Middle,C# / .NET,"1,5р",2000
Одеса,Middle,PHP,3р,2000
Одеса,Middle,JavaScript,4р,2000
Вінниця,Middle,JavaScript,3р,2000
Дніпро,Middle,TypeScript,2р,2000
Київ,Junior,Java,"1,5р",2000
Дніпро,Middle,TypeScript,2р,2000
Одеса,Middle,Go,2р,2000
Херсон,Junior,TypeScript,"1,5р",2000
Київ,Middle,JavaScript,2р,2000
Харків,Middle,TypeScript,"1,5р",2000
Дніпро,Middle,C# / .NET,2р,2000
Івано-Франківськ,Middle,Dart,2р,2000
Хмельницький,Junior,C# / .NET,2р,2000
Київ,Middle,1С,3р,2000
Вінниця,Middle,Java,4р,2000
Київ,Junior,Python,3р,2000
Київ,Middle,Kotlin,2р,2000
Дніпро,Junior,Java,2р,2000
Київ,Middle,TypeScript,2р,2000
Київ,Middle,PHP,2р,2000
Івано-Франківськ,Middle,Java,2р,2000
Івано-Франківськ,Middle,TypeScript,2р,2000
Харків,Middle,JavaScript,2р,2000
Львів,Middle,JavaScript,7р,2000
Київ,Middle,Kotlin,2р,2000
Львів,Middle,JavaScript,2р,2000
Київ,Middle,C# / .NET,2р,2000
Одеса,Middle,Kotlin,2р,2000
Київ,Middle,JavaScript,2р,2000
Львів,Middle,JavaScript,2р,2000
Київ,Middle,JavaScript,4р,2000
Тернопіль,Middle,JavaScript,3р,2000
Вінниця,Middle,Kotlin,4р,2000
Київ,Junior,Dart,1р,2000
Суми,Junior,JavaScript,3р,2000
Київ,Middle,C# / .NET,3р,2000
Дніпро,Middle,Swift,3р,2000
Львів,Middle,PHP,4р,2000
Івано-Франківськ,Middle,TypeScript,"1,5р",2000
Одеса,Junior,JavaScript,2р,2000
Дніпро,Middle,JavaScript,4р,2000
Івано-Франківськ,Middle,C# / .NET,3р,2000
Київ,Middle,Java,3р,2000
Львів,Middle,TypeScript,5р,2000
Київ,Middle,C++,2р,2000
Одеса,Middle,PHP,2р,2000
Київ,Middle,JavaScript,2р,2000
Київ,Middle,TypeScript,1р,2000
Київ,Middle,Java,2р,2000
Харків,Middle,JavaScript,3р,2000
Інше,Middle,PHP,4р,2000
Харків,Middle,Java,2р,2000
Вінниця,Middle,Java,3р,2000
Дніпро,Middle,Swift,2р,2000
Харків,Middle,C# / .NET,2р,2000
Чернівці,Middle,C# / .NET,3р,2000
Інше,Middle,PHP,3р,2000
Полтава,Middle,JavaScript,3р,2000
Одеса,Middle,JavaScript,"1,5р",2000
Київ,Middle,JavaScript,2р,2000
Київ,Junior,Java,1р,2000
Київ,Middle,TypeScript,10р,2000
Вінниця,Middle,PHP,10р,2000
Київ,Middle,JavaScript,10р,2000
Київ,Middle,JavaScript,2р,2000
Інше,Junior,C# / .NET,3р,2000
Хмельницький,Middle,Java,4р,2000
Харків,Middle,TypeScript,3р,2000
Одеса,Middle,Rust,3р,2000
Київ,Middle,JavaScript,3р,2000
Київ,Middle,PHP,3р,2000
Харків,Middle,JavaScript,3р,2000
Івано-Франківськ,Middle,JavaScript,3р,2000
Київ,Middle,Java,3р,2000
Київ,Middle,JavaScript,4р,2000
Луцьк,Middle,C# / .NET,10р,2000
Львів,Middle,TypeScript,2р,2000
Львів,Middle,Java,3р,2000
Одеса,Middle,TypeScript,2р,2000
Рівне,Middle,PHP,10р,2000
Київ,Middle,TypeScript,4р,2000
Київ,Middle,Python,10р,2000
Херсон,Senior,TypeScript,5р,2000
Дніпро,Middle,Java,3р,2000
Київ,Middle,Java,"1,5р",2000
Одеса,Middle,TypeScript,2р,2000
Вінниця,Middle,C# / .NET,3р,2000
Дніпро,Middle,PHP,5р,2000
Київ,Middle,TypeScript,3р,2000
Київ,Middle,JavaScript,3р,2000
Київ,Middle,Python,3р,2000
Київ,Middle,Python,3р,2000
Вінниця,Middle,Java,2р,2000
Дніпро,Middle,PHP,3р,2000
Київ,Junior,PHP,5р,2000
Львів,Middle,C# / .NET,3р,2000
Київ,Middle,JavaScript,3р,2000
Харків,Middle,C# / .NET,2р,2000
Одеса,Middle,C# / .NET,3р,2000
Одеса,Middle,JavaScript,2р,2000
Тернопіль,Middle,JavaScript,3р,2000
Одеса,Middle,JavaScript,3р,2000
Харків,Middle,Kotlin,3р,2000
Київ,Middle,C,3р,2000
Одеса,Middle,JavaScript,3р,2000
Львів,Middle,C++,2р,2000
Київ,Middle,C# / .NET,2р,2000
Київ,Middle,Kotlin,"1,5р",2000
Тернопіль,Middle,Dart,3р,2000
Інше,Middle,Swift,2р,2000
Луцьк,Middle,PHP,7р,2000
Дніпро,Junior,JavaScript,7р,2000
Київ,Middle,Python,3р,2000
Київ,Middle,1С,6р,2000
Київ,Middle,JavaScript,6р,2000
Маріуполь,Middle,JavaScript,3р,2000
Львів,Middle,TypeScript,2р,2000
Київ,Middle,JavaScript,2р,2000
Хмельницький,Middle,Kotlin,8р,2000
Дніпро,Middle,PHP,5р,2000
Дніпро,Middle,C# / .NET,8р,2000
Харків,Middle,Java,3р,2000
Київ,Middle,JavaScript,5р,2000
Львів,Senior,1С,5р,2000
Київ,Middle,PHP,4р,2000
Харків,Middle,PHP,10р,2000
Дніпро,Middle,JavaScript,4р,2000
Київ,Senior,Go,10р,2000
Житомир,Middle,Java,8р,2000
Херсон,Middle,PHP,4р,2000
Львів,Middle,JavaScript,7р,2000
Львів,Middle,TypeScript,4р,2000
Дніпро,Middle,Python,4р,2000
Київ,Middle,PHP,4р,2000
Львів,Middle,PHP,6р,2000
Київ,Middle,Kotlin,4р,2000
Київ,Junior,JavaScript,2р,2000
Львів,Middle,C# / .NET,3р,2000
Маріуполь,Middle,PHP,6р,2000
Миколаїв,Middle,Java,6р,2000
Харків,Middle,JavaScript,6р,2000
Київ,Middle,JavaScript,6р,2000
Київ,Middle,PHP,10р,2000
Київ,Middle,PHP,4р,2000
Дніпро,Middle,PHP,7р,2000
Київ,Junior,PHP,2р,2000
Одеса,Middle,PHP,10р,2000
Київ,Middle,JavaScript,10р,2000
Дніпро,Middle,Kotlin,3р,2000
Одеса,Middle,JavaScript,4р,2000
Київ,Middle,JavaScript,5р,2000
Херсон,Middle,C# / .NET,10р,2000
Дніпро,Middle,Java,10р,2000
Запоріжжя,Middle,C# / .NET,2р,2000
Львів,Middle,Swift,3р,2000
Луцьк,Middle,PHP,5р,2000
Запоріжжя,Middle,Python,"1,5р",2000
Запоріжжя,Middle,JavaScript,2р,2000
Запоріжжя,Middle,Java,3р,2000
Запоріжжя,Middle,PHP,10р,2000
Запоріжжя,Middle,TypeScript,9р,2000
Запоріжжя,Senior,C# / .NET,10р,2000
Київ,Middle,Java,4р,2000
Київ,Middle,Ruby,3р,2000
Київ,Middle,Dart,5р,2000
Київ,Middle,PHP,5р,2000
Суми,Middle,JavaScript,3р,2000
Одеса,Middle,PHP,3р,2000
Ужгород,Middle,PHP,5р,2000
Ужгород,Middle,JavaScript,6р,2000
Львів,Middle,PHP,5р,2000
Київ,Middle,PHP,10р,2000
Київ,Team Lead,Java,4р,2000
Тернопіль,Middle,PHP,5р,2000
Київ,Senior,PHP,10р,2000
Київ,Middle,1С,3р,2000
Житомир,Middle,C# / .NET,10р,2000
Київ,Middle,Python,2р,2000
Івано-Франківськ,Middle,PHP,7р,2000
Інше,Team Lead,Python,4р,2000
Київ,Middle,JavaScript,5р,2000
Київ,Middle,Java,10р,2000
Інше,Middle,Go,10р,2000
Івано-Франківськ,Middle,C# / .NET,6р,2000
Київ,Middle,Java,5р,2000
Харків,Middle,JavaScript,4р,2000
Львів,Middle,TypeScript,3р,2000
Київ,Middle,Java,4р,2000
Харків,Middle,PHP,5р,2000
Тернопіль,Middle,C# / .NET,5р,2000
Київ,Middle,1С,10р,2000
Київ,Middle,1С,10р,2000
Харків,Middle,JavaScript,1р,2000
Харків,Middle,C# / .NET,3р,2000
Дніпро,Middle,C# / .NET,10р,2000
Дніпро,Middle,JavaScript,10р,2000
Хмельницький,Middle,TypeScript,5р,2000
Кропивницький,Middle,Java,8р,2000
Рівне,Middle,C# / .NET,2р,2000
Київ,Middle,C# / .NET,10р,2000
Дніпро,Middle,Java,10р,2000
Вінниця,Middle,JavaScript,4р,2000
Київ,Middle,Python,5р,2000
Дніпро,Middle,Java,8р,2000
Харків,Middle,C# / .NET,10р,2000
Інше,Middle,JavaScript,3р,2000
Київ,Middle,Go,"1,5р",2000
Харків,Middle,C# / .NET,4р,2000
Київ,Team Lead,1С,10р,2000
Харків,Middle,TypeScript,4р,2000
Київ,Junior,C,2р,2000
Київ,Senior,ABAP,10р,2000
Львів,Middle,PHP,10р,2000
Херсон,Middle,PHP,5р,2000
Київ,Middle,1С,5р,2000
Харків,Intern/Trainee,Swift,"0,25р",200
Львів,Intern/Trainee,Java,"0,25р",200
Львів,Junior,SQL,"0,25р",200
Київ,Junior,C# / .NET,"0,5р",200
Інше,Intern/Trainee,Ruby,1р,200
Вінниця,Intern/Trainee,JavaScript,"0,5р",200
Харків,Middle,PHP,4р,1995
Дніпро,Middle,Java,2р,1990
Львів,Middle,TypeScript,2р,1975
Львів,Middle,Kotlin,2р,1950
Харків,Middle,Ruby,4р,1950
Харків,Middle,"Мови розробки БД (PL/SQL, Transact-SQL)",6р,1950
Харків,Middle,Java,3р,1945
Вінниця,Middle,JavaScript,4р,1940
Кривий Ріг,Tech Lead,PHP,10р,1940
Київ,Middle,Go,2р,1900
Херсон,Middle,JavaScript,4р,1900
Львів,Middle,Java,"1,5р",1900
Харків,Junior,C# / .NET,"1,5р",1900
Миколаїв,Middle,JavaScript,3р,1900
Житомир,Middle,JavaScript,3р,1900
Київ,Middle,C# / .NET,"1,5р",1900
Одеса,Junior,JavaScript,2р,1900
Харків,Middle,PHP,10р,1900
Київ,Middle,JavaScript,2р,1900
Вінниця,Middle,TypeScript,5р,1900
Київ,Middle,C# / .NET,"1,5р",1900
Львів,Middle,Python,2р,1900
Вінниця,Middle,Java,2р,1900
Київ,Middle,JavaScript,3р,1900
Дніпро,Middle,JavaScript,2р,1900
Черкаси,Middle,JavaScript,"1,5р",1900
Миколаїв,Middle,Swift,7р,1900
Київ,Middle,Java,"1,5р",1900
Київ,Middle,Swift,"1,5р",1900
Черкаси,Middle,TypeScript,3р,1900
Львів,Middle,PHP,10р,1900
Львів,Middle,TypeScript,3р,1900
Київ,Middle,C# / .NET,2р,1900
Київ,Middle,JavaScript,10р,1900
Київ,Junior,Java,3р,1900
Дніпро,Middle,PHP,3р,1900
Дніпро,Middle,TypeScript,3р,1900
Київ,Middle,Java,3р,1900
Київ,Junior,Swift,"1,5р",1900
Київ,Middle,C++,3р,1900
Київ,Junior,JavaScript,5р,1900
Кропивницький,Middle,PHP,8р,1900
Запоріжжя,Junior,JavaScript,"0,5р",1900
Запоріжжя,Middle,TypeScript,5р,1900
Тернопіль,Middle,C# / .NET,7р,1900
Інше,Middle,PHP,3р,1900
Київ,Junior,C++,2р,1900
Одеса,Middle,JavaScript,10р,1900
Київ,Senior,1С,10р,1900
Черкаси,Middle,JavaScript,5р,1900
Черкаси,Senior,PHP,10р,1900
Львів,Middle,Java,"1,5р",1880
Київ,Junior,C# / .NET,"1,5р",1865
Хмельницький,Middle,JavaScript,2р,1850
Миколаїв,Middle,JavaScript,"1,5р",1850
Харків,Middle,Java,1р,1850
Львів,Middle,Java,2р,1850
Харків,Middle,Ruby,2р,1850
Київ,Middle,Kotlin,2р,1850
Київ,Middle,JavaScript,2р,1850
Львів,Middle,C# / .NET,2р,1850
Івано-Франківськ,Middle,Kotlin,3р,1850
Одеса,Middle,PHP,2р,1850
Вінниця,Middle,PHP,4р,1850
Чернівці,Middle,1С,4р,1850
Рівне,Middle,C# / .NET,3р,1850
Київ,Middle,C# / .NET,2р,1850
Київ,Middle,JavaScript,4р,1850
Київ,Architect,Python,3р,1850
Рівне,Middle,Python,2р,1840
Тернопіль,Senior,1С,9р,1830
Дніпро,Senior,C# / .NET,10р,18000
Інше,Middle,C# / .NET,3р,1800
Полтава,Junior,C# / .NET,1р,1800
Миколаїв,Middle,TypeScript,4р,1800
Львів,Middle,C# / .NET,"1,5р",1800
Харків,Middle,JavaScript,3р,1800
Дніпро,Middle,TypeScript,"1,5р",1800
Полтава,Middle,JavaScript,"1,5р",1800
Дніпро,Junior,JavaScript,"1,5р",1800
Київ,Junior,C# / .NET,2р,1800
Київ,Junior,C# / .NET,"1,5р",1800
Одеса,Middle,"Мови розробки БД (PL/SQL, Transact-SQL)",2р,1800
Київ,Middle,TypeScript,"1,5р",1800
Чернігів,Middle,TypeScript,3р,1800
Київ,Middle,TypeScript,"1,5р",1800
Київ,Middle,PHP,"1,5р",1800
Харків,Middle,Python,2р,1800
Суми,Junior,Java,"1,5р",1800
Одеса,Junior,JavaScript,"1,5р",1800
Львів,Middle,Java,2р,1800
Львів,Middle,Python,"1,5р",1800
Івано-Франківськ,Middle,JavaScript,4р,1800
Одеса,Middle,Java,2р,1800
Київ,Middle,PHP,"1,5р",1800
Одеса,Middle,C++,3р,1800
Тернопіль,Tech Lead,JavaScript,2р,1800
Дніпро,Middle,JavaScript,1р,1800
Львів,Middle,Java,"1,5р",1800
Харків,Junior,C++,2р,1800
Луцьк,Middle,PHP,3р,1800
Львів,Middle,JavaScript,2р,1800
Харків,Middle,TypeScript,4р,1800
Київ,Middle,Kotlin,4р,1800
Дніпро,Middle,C++,2р,1800
Суми,Junior,Python,4р,1800
Харків,Middle,JavaScript,5р,1800
Одеса,Middle,PHP,2р,1800
Дніпро,Middle,JavaScript,4р,1800
Інше,Middle,JavaScript,5р,1800
Київ,Middle,Swift,2р,1800
Маріуполь,Middle,C# / .NET,4р,1800
Київ,Junior,Java,"1,5р",1800
Інше,Middle,PHP,3р,1800
Дніпро,Middle,JavaScript,3р,1800
Харків,Middle,PHP,5р,1800
Харків,Middle,C++,2р,1800
Харків,Middle,JavaScript,3р,1800
Київ,Middle,Python,2р,1800
Київ,Middle,Swift,4р,1800
Львів,Middle,JavaScript,3р,1800
Київ,Middle,JavaScript,5р,1800
Кропивницький,Middle,Kotlin,3р,1800
Київ,Middle,JavaScript,4р,1800
Запоріжжя,Middle,JavaScript,2р,1800
Київ,Middle,C# / .NET,3р,1800
Львів,Middle,C++,3р,1800
Харків,Middle,PHP,4р,1800
Черкаси,Middle,C++,4р,1800
Київ,Junior,C++,"1,5р",1800
Полтава,Middle,JavaScript,5р,1800
Рівне,Middle,JavaScript,3р,1800
Вінниця,Middle,JavaScript,3р,1800
Дніпро,Middle,JavaScript,5р,1800
Одеса,Middle,JavaScript,4р,1800
Львів,Middle,PHP,6р,1800
Одеса,Middle,JavaScript,10р,1800
Харків,Middle,C# / .NET,4р,1800
Харків,Team Lead,C# / .NET,10р,1800
Харків,Middle,PHP,4р,1800
Дніпро,Middle,PHP,5р,1800
Кропивницький,Middle,PHP,10р,1800
Миколаїв,Middle,Java,2р,1770
Київ,Middle,Python,3р,1770
Харків,Junior,JavaScript,2р,1765
Київ,Middle,TypeScript,5р,1760
Харків,Middle,Java,2р,1760
Київ,Middle,Java,10р,1750
Вінниця,Middle,TypeScript,"1,5р",1750
Одеса,Middle,JavaScript,3р,1750
Київ,Junior,C# / .NET,4р,1750
Київ,Middle,Java,"1,5р",1750
Київ,Middle,TypeScript,2р,1750
Одеса,Middle,TypeScript,1р,1750
Дніпро,Middle,JavaScript,2р,1750
Харків,Middle,PHP,2р,1750
Київ,Middle,C# / .NET,2р,1750
Вінниця,Middle,TypeScript,7р,1750
Харків,Middle,TypeScript,3р,1750
Київ,Senior,1С,10р,1750
Харків,Junior,PHP,8р,1710
Харків,Middle,C# / .NET,2р,1710
Харків,Middle,Java,2р,1710
Київ,Junior,C++,4р,1710
Київ,Junior,C# / .NET,3р,1700
Тернопіль,Middle,PHP,2р,1700
Харків,Middle,JavaScript,5р,1700
Харків,Junior,Python,4р,1700
Львів,Middle,PHP,2р,1700
Харків,Middle,JavaScript,3р,1700
Одеса,Junior,TypeScript,"1,5р",1700
Львів,Middle,C# / .NET,2р,1700
Дніпро,Junior,C# / .NET,"1,5р",1700
Дніпро,Middle,JavaScript,3р,1700
Київ,Junior,JavaScript,"1,5р",1700
Дніпро,Middle,Dart,2р,1700
Івано-Франківськ,Middle,Python,1р,1700
Одеса,Junior,Java,1р,1700
Харків,Middle,Java,4р,1700
Полтава,Junior,JavaScript,1р,1700
Львів,Middle,C++,3р,1700
Харків,Middle,1С,8р,1700
Київ,Middle,Python,"1,5р",1700
Київ,Middle,JavaScript,2р,1700
Харків,Middle,Swift,3р,1700
Чернівці,Middle,JavaScript,2р,1700
